"filename", "language", "Batch", "Python", "Properties", "Markdown", "XML", "PowerShell", "comment", "blank", "total"
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\fragment_shader_interlock.py", "Python", 0, 10, 0, 0, 0, 0, 2, 4, 16
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\framebuffer_mixed_samples.py", "Python", 0, 36, 0, 0, 0, 0, 2, 2, 40
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\framebuffer_multisample_coverage.py", "Python", 0, 17, 0, 0, 0, 0, 2, 2, 21
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\geometry_program4.py", "Python", 0, 38, 0, 0, 0, 0, 2, 2, 42
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\geometry_shader4.py", "Python", 0, 10, 0, 0, 0, 0, 2, 4, 16
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\geometry_shader_passthrough.py", "Python", 0, 10, 0, 0, 0, 0, 2, 4, 16
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\gpu_multicast.py", "Python", 0, 51, 0, 0, 0, 0, 2, 2, 55
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\gpu_program4.py", "Python", 0, 66, 0, 0, 0, 0, 2, 2, 70
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\gpu_program5.py", "Python", 0, 24, 0, 0, 0, 0, 2, 2, 28
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\gpu_program5_mem_extended.py", "Python", 0, 10, 0, 0, 0, 0, 2, 4, 16
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\gpu_shader5.py", "Python", 0, 138, 0, 0, 0, 0, 2, 2, 142
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\half_float.py", "Python", 0, 149, 0, 0, 0, 0, 2, 2, 153
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\internalformat_sample_query.py", "Python", 0, 20, 0, 0, 0, 0, 2, 2, 24
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\light_max_exponent.py", "Python", 0, 12, 0, 0, 0, 0, 2, 3, 17
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\memory_attachment.py", "Python", 0, 38, 0, 0, 0, 0, 2, 2, 42
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\mesh_shader.py", "Python", 0, 70, 0, 0, 0, 0, 2, 2, 74
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\multisample_coverage.py", "Python", 0, 12, 0, 0, 0, 0, 2, 3, 17
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\multisample_filter_hint.py", "Python", 0, 11, 0, 0, 0, 0, 2, 3, 16
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\occlusion_query.py", "Python", 0, 35, 0, 0, 0, 0, 2, 2, 39
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\packed_depth_stencil.py", "Python", 0, 12, 0, 0, 0, 0, 2, 3, 17
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\parameter_buffer_object.py", "Python", 0, 24, 0, 0, 0, 0, 2, 2, 28
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\parameter_buffer_object2.py", "Python", 0, 10, 0, 0, 0, 0, 2, 4, 16
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\path_rendering.py", "Python", 0, 423, 0, 0, 0, 0, 2, 2, 427
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\path_rendering_shared_edge.py", "Python", 0, 11, 0, 0, 0, 0, 2, 3, 16
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\pixel_data_range.py", "Python", 0, 22, 0, 0, 0, 0, 2, 2, 26
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\point_sprite.py", "Python", 0, 19, 0, 0, 0, 0, 2, 2, 23
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\present_video.py", "Python", 0, 34, 0, 0, 0, 0, 2, 2, 38
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\primitive_restart.py", "Python", 0, 18, 0, 0, 0, 0, 2, 2, 22
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\query_resource.py", "Python", 0, 19, 0, 0, 0, 0, 2, 2, 23
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\query_resource_tag.py", "Python", 0, 19, 0, 0, 0, 0, 2, 3, 24
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\register_combiners.py", "Python", 0, 105, 0, 0, 0, 0, 2, 2, 109
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\register_combiners2.py", "Python", 0, 17, 0, 0, 0, 0, 2, 2, 21
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\representative_fragment_test.py", "Python", 0, 11, 0, 0, 0, 0, 2, 3, 16
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\robustness_video_memory_purge.py", "Python", 0, 11, 0, 0, 0, 0, 2, 3, 16
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\sample_locations.py", "Python", 0, 27, 0, 0, 0, 0, 2, 2, 31
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\sample_mask_override_coverage.py", "Python", 0, 10, 0, 0, 0, 0, 2, 4, 16
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\scissor_exclusive.py", "Python", 0, 18, 0, 0, 0, 0, 2, 2, 22
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\shader_atomic_counters.py", "Python", 0, 10, 0, 0, 0, 0, 2, 4, 16
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\shader_atomic_float.py", "Python", 0, 10, 0, 0, 0, 0, 2, 4, 16
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\shader_atomic_float64.py", "Python", 0, 10, 0, 0, 0, 0, 2, 4, 16
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\shader_atomic_fp16_vector.py", "Python", 0, 10, 0, 0, 0, 0, 2, 4, 16
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\shader_atomic_int64.py", "Python", 0, 10, 0, 0, 0, 0, 2, 4, 16
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\shader_buffer_load.py", "Python", 0, 55, 0, 0, 0, 0, 2, 2, 59
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\shader_buffer_store.py", "Python", 0, 13, 0, 0, 0, 0, 2, 3, 18
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\shader_storage_buffer_object.py", "Python", 0, 10, 0, 0, 0, 0, 2, 4, 16
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\shader_subgroup_partitioned.py", "Python", 0, 11, 0, 0, 0, 0, 2, 3, 16
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\shader_texture_footprint.py", "Python", 0, 10, 0, 0, 0, 0, 2, 4, 16
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\shader_thread_group.py", "Python", 0, 13, 0, 0, 0, 0, 2, 3, 18
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\shader_thread_shuffle.py", "Python", 0, 10, 0, 0, 0, 0, 2, 4, 16
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\shading_rate_image.py", "Python", 0, 55, 0, 0, 0, 0, 2, 2, 59
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\stereo_view_rendering.py", "Python", 0, 10, 0, 0, 0, 0, 2, 4, 16
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\tessellation_program5.py", "Python", 0, 15, 0, 0, 0, 0, 2, 3, 20
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\texgen_emboss.py", "Python", 0, 13, 0, 0, 0, 0, 2, 3, 18
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\texgen_reflection.py", "Python", 0, 12, 0, 0, 0, 0, 2, 3, 17
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\texture_barrier.py", "Python", 0, 13, 0, 0, 0, 0, 2, 3, 18
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\texture_compression_vtc.py", "Python", 0, 10, 0, 0, 0, 0, 2, 4, 16
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\texture_env_combine4.py", "Python", 0, 15, 0, 0, 0, 0, 2, 3, 20
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\texture_expand_normal.py", "Python", 0, 11, 0, 0, 0, 0, 2, 3, 16
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\texture_multisample.py", "Python", 0, 30, 0, 0, 0, 0, 2, 2, 34
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\texture_rectangle.py", "Python", 0, 14, 0, 0, 0, 0, 2, 3, 19
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\texture_rectangle_compressed.py", "Python", 0, 10, 0, 0, 0, 0, 2, 4, 16
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\texture_shader.py", "Python", 0, 83, 0, 0, 0, 0, 2, 3, 88
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\texture_shader2.py", "Python", 0, 11, 0, 0, 0, 0, 2, 3, 16
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\texture_shader3.py", "Python", 0, 27, 0, 0, 0, 0, 2, 3, 32
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\transform_feedback.py", "Python", 0, 77, 0, 0, 0, 0, 2, 2, 81
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\transform_feedback2.py", "Python", 0, 35, 0, 0, 0, 0, 2, 2, 39
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\uniform_buffer_unified_memory.py", "Python", 0, 13, 0, 0, 0, 0, 2, 3, 18
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\vdpau_interop.py", "Python", 0, 44, 0, 0, 0, 0, 2, 2, 48
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\vdpau_interop2.py", "Python", 0, 13, 0, 0, 0, 0, 2, 3, 18
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\vertex_array_range.py", "Python", 0, 21, 0, 0, 0, 0, 2, 2, 25
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\vertex_array_range2.py", "Python", 0, 11, 0, 0, 0, 0, 2, 3, 16
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\vertex_attrib_integer_64bit.py", "Python", 0, 69, 0, 0, 0, 0, 2, 2, 73
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\vertex_buffer_unified_memory.py", "Python", 0, 71, 0, 0, 0, 0, 2, 2, 75
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\vertex_program.py", "Python", 0, 285, 0, 0, 0, 0, 2, 2, 289
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\vertex_program1_1.py", "Python", 0, 10, 0, 0, 0, 0, 2, 4, 16
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\vertex_program2.py", "Python", 0, 10, 0, 0, 0, 0, 2, 4, 16
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\vertex_program2_option.py", "Python", 0, 12, 0, 0, 0, 0, 2, 3, 17
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\vertex_program3.py", "Python", 0, 11, 0, 0, 0, 0, 2, 3, 16
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\vertex_program4.py", "Python", 0, 80, 0, 0, 0, 0, 2, 2, 84
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\video_capture.py", "Python", 0, 75, 0, 0, 0, 0, 2, 2, 79
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\viewport_array2.py", "Python", 0, 10, 0, 0, 0, 0, 2, 4, 16
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\NV\viewport_swizzle.py", "Python", 0, 25, 0, 0, 0, 0, 2, 2, 29
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\OES\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 1, 0, 1
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\OES\byte_coordinates.py", "Python", 0, 77, 0, 0, 0, 0, 2, 2, 81
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\OES\compressed_paletted_texture.py", "Python", 0, 20, 0, 0, 0, 0, 2, 3, 25
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\OES\fixed_point.py", "Python", 0, 332, 0, 0, 0, 0, 2, 2, 336
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\OES\query_matrix.py", "Python", 0, 13, 0, 0, 0, 0, 2, 3, 18
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\OES\read_format.py", "Python", 0, 12, 0, 0, 0, 0, 2, 3, 17
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\OES\single_precision.py", "Python", 0, 28, 0, 0, 0, 0, 2, 3, 33
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\OML\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 1, 0, 1
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\OML\interlace.py", "Python", 0, 12, 0, 0, 0, 0, 2, 3, 17
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\OML\resample.py", "Python", 0, 16, 0, 0, 0, 0, 2, 3, 21
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\OML\subsample.py", "Python", 0, 12, 0, 0, 0, 0, 2, 3, 17
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\OVR\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 1, 0, 1
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\OVR\multiview.py", "Python", 0, 17, 0, 0, 0, 0, 2, 2, 21
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\OVR\multiview2.py", "Python", 0, 10, 0, 0, 0, 0, 2, 4, 16
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\PGI\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 1, 0, 1
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\PGI\misc_hints.py", "Python", 0, 33, 0, 0, 0, 0, 2, 2, 37
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\PGI\vertex_hints.py", "Python", 0, 32, 0, 0, 0, 0, 2, 3, 37
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\QCOM\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 1, 0, 1
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\REND\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 1, 0, 1
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\REND\screen_coordinates.py", "Python", 0, 12, 0, 0, 0, 0, 2, 3, 17
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\S3\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 1, 0, 1
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\S3\s3tc.py", "Python", 0, 16, 0, 0, 0, 0, 2, 3, 21
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\SGIS\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 1, 0, 1
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\SGIS\detail_texture.py", "Python", 0, 24, 0, 0, 0, 0, 2, 2, 28
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\SGIS\fog_function.py", "Python", 0, 19, 0, 0, 0, 0, 2, 2, 23
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\SGIS\generate_mipmap.py", "Python", 0, 12, 0, 0, 0, 0, 2, 3, 17
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\SGIS\multisample.py", "Python", 0, 32, 0, 0, 0, 0, 2, 2, 36
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\SGIS\pixel_texture.py", "Python", 0, 32, 0, 0, 0, 0, 2, 2, 36
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\SGIS\point_line_texgen.py", "Python", 0, 18, 0, 0, 0, 0, 2, 3, 23
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\SGIS\point_parameters.py", "Python", 0, 20, 0, 0, 0, 0, 2, 2, 24
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\SGIS\sharpen_texture.py", "Python", 0, 20, 0, 0, 0, 0, 2, 2, 24
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\SGIS\texture4D.py", "Python", 0, 26, 0, 0, 0, 0, 2, 2, 30
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\SGIS\texture_border_clamp.py", "Python", 0, 11, 0, 0, 0, 0, 2, 3, 16
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\SGIS\texture_color_mask.py", "Python", 0, 14, 0, 0, 0, 0, 2, 2, 18
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\SGIS\texture_edge_clamp.py", "Python", 0, 11, 0, 0, 0, 0, 2, 3, 16
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\SGIS\texture_filter4.py", "Python", 0, 18, 0, 0, 0, 0, 2, 2, 22
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\SGIS\texture_lod.py", "Python", 0, 14, 0, 0, 0, 0, 2, 3, 19
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\SGIS\texture_select.py", "Python", 0, 32, 0, 0, 0, 0, 2, 3, 37
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\SGIX\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 1, 0, 1
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\SGIX\async_.py", "Python", 0, 29, 0, 0, 0, 0, 2, 2, 33
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\SGIX\async_histogram.py", "Python", 0, 12, 0, 0, 0, 0, 2, 3, 17
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\SGIX\async_pixel.py", "Python", 0, 16, 0, 0, 0, 0, 2, 3, 21
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\SGIX\blend_alpha_minmax.py", "Python", 0, 12, 0, 0, 0, 0, 2, 3, 17
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\SGIX\calligraphic_fragment.py", "Python", 0, 11, 0, 0, 0, 0, 2, 3, 16
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\SGIX\clipmap.py", "Python", 0, 22, 0, 0, 0, 0, 2, 3, 27
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\SGIX\convolution_accuracy.py", "Python", 0, 11, 0, 0, 0, 0, 2, 3, 16
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\SGIX\depth_pass_instrument.py", "Python", 0, 10, 0, 0, 0, 0, 2, 4, 16
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\SGIX\depth_texture.py", "Python", 0, 13, 0, 0, 0, 0, 2, 3, 18
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\SGIX\flush_raster.py", "Python", 0, 13, 0, 0, 0, 0, 2, 3, 18
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\SGIX\fog_offset.py", "Python", 0, 12, 0, 0, 0, 0, 2, 3, 17
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\SGIX\fragment_lighting.py", "Python", 0, 84, 0, 0, 0, 0, 2, 2, 88
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\SGIX\framezoom.py", "Python", 0, 16, 0, 0, 0, 0, 2, 2, 20
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\SGIX\igloo_interface.py", "Python", 0, 13, 0, 0, 0, 0, 2, 3, 18
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\SGIX\instruments.py", "Python", 0, 30, 0, 0, 0, 0, 2, 2, 34
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\SGIX\interlace.py", "Python", 0, 11, 0, 0, 0, 0, 2, 3, 16
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\SGIX\ir_instrument1.py", "Python", 0, 11, 0, 0, 0, 0, 2, 3, 16
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\SGIX\list_priority.py", "Python", 0, 29, 0, 0, 0, 0, 2, 2, 33
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\SGIX\pixel_texture.py", "Python", 0, 15, 0, 0, 0, 0, 2, 2, 19
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\SGIX\pixel_tiles.py", "Python", 0, 18, 0, 0, 0, 0, 2, 3, 23
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\SGIX\polynomial_ffd.py", "Python", 0, 28, 0, 0, 0, 0, 2, 2, 32
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\SGIX\reference_plane.py", "Python", 0, 15, 0, 0, 0, 0, 2, 2, 19
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\SGIX\resample.py", "Python", 0, 15, 0, 0, 0, 0, 2, 3, 20
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\SGIX\scalebias_hint.py", "Python", 0, 11, 0, 0, 0, 0, 2, 3, 16
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\SGIX\shadow.py", "Python", 0, 14, 0, 0, 0, 0, 2, 3, 19
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\SGIX\shadow_ambient.py", "Python", 0, 11, 0, 0, 0, 0, 2, 3, 16
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\SGIX\sprite.py", "Python", 0, 29, 0, 0, 0, 0, 2, 2, 33
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\SGIX\subsample.py", "Python", 0, 15, 0, 0, 0, 0, 2, 3, 20
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\SGIX\tag_sample_buffer.py", "Python", 0, 13, 0, 0, 0, 0, 2, 3, 18
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\raw\GL\SGIX\texture_add_env.py", "Python", 0, 11, 0, 0, 0, 0, 2, 3, 16
